1000
-5,-189.4898835013261
-4.993975903614458,-188.0950561264023
-4.987951807228916,-194.9787893359519
-4.981927710843373,-186.2831253034464
-4.975903614457831,-185.1554258094182
-4.969879518072289,-182.3736001241538
-4.963855421686747,-187.1114393456116
-4.957831325301205,-185.6902961958449
-4.951807228915663,-187.1216382828674
-4.945783132530121,-179.0787503418138
-4.939759036144578,-184.80217649021
-4.933734939759036,-184.8628706468434
-4.927710843373494,-185.2231912448266
-4.921686746987952,-185.3466920926808
-4.915662650602409,-183.8986807193908
-4.909638554216867,-173.5471349745245
-4.903614457831325,-183.7289448170721
-4.897590361445783,-172.1184997121377
-4.891566265060241,-179.3062969405398
-4.885542168674699,-182.0806433975242
-4.879518072289157,-182.4158399020797
-4.873493975903615,-183.8152169030532
-4.867469879518072,-177.7455461286023
-4.86144578313253,-184.0105403033855
-4.855421686746988,-178.3169956489437
-4.849397590361446,-181.1899705857796
-4.843373493975903,-171.2359313786438
-4.837349397590361,-175.8615555038597
-4.831325301204819,-170.9800555160283
-4.825301204819277,-162.5127529727556
-4.819277108433735,-179.5071519486457
-4.813253012048193,-173.126376981126
-4.807228915662651,-169.2644034733639
-4.801204819277109,-169.0158304141242
-4.795180722891566,-169.990252089911
-4.789156626506024,-174.4296370758404
-4.783132530120482,-169.6789267859815
-4.77710843373494,-161.3431866120202
-4.771084337349397,-163.6792322990469
-4.765060240963855,-170.2192582850907
-4.759036144578313,-169.1437784122729
-4.753012048192771,-165.2427678192721
-4.746987951807229,-169.2680207966878
-4.740963855421687,-162.58591796248
-4.734939759036145,-163.5813110866213
-4.728915662650603,-176.1430104251509
-4.72289156626506,-167.2889607929691
-4.716867469879518,-160.5382996298799
-4.710843373493976,-162.5513678161061
-4.704819277108434,-158.5939856804304
-4.698795180722891,-169.2208985372088
-4.692771084337349,-161.8278101196076
-4.686746987951807,-151.6209395448013
-4.680722891566265,-155.1457323728104
-4.674698795180723,-156.977594653485
-4.668674698795181,-151.2507657669184
-4.662650602409639,-161.5097059906446
-4.656626506024097,-167.4920970355433
-4.650602409638554,-150.6353974181983
-4.644578313253012,-154.5042552255175
-4.63855421686747,-155.925608139646
-4.632530120481928,-165.0106432217831
-4.626506024096385,-156.8603301111434
-4.620481927710843,-158.739539626408
-4.614457831325301,-157.9276602995917
-4.608433734939759,-157.8615149054475
-4.602409638554217,-149.673111254197
-4.596385542168675,-156.2479081440454
-4.590361445783133,-149.241743191978
-4.584337349397591,-149.796284980626
-4.578313253012048,-156.0296270471617
-4.572289156626506,-153.6844402610443
-4.566265060240964,-160.4091593344856
-4.560240963855422,-157.0893149276788
-4.554216867469879,-149.3139585973414
-4.548192771084337,-143.5617948488403
-4.542168674698795,-144.5467943904962
-4.536144578313253,-148.2807035297574
-4.530120481927711,-144.8517405403898
-4.524096385542169,-145.9586428008412
-4.518072289156627,-145.1240065810712
-4.512048192771084,-142.6231411670197
-4.506024096385542,-147.9503950447148
-4.5,-148.0121618975071
-4.493975903614458,-146.7902782127581
-4.487951807228916,-141.4368773567984
-4.481927710843373,-145.4708018576502
-4.475903614457831,-145.6694412861717
-4.469879518072289,-144.3754884159003
-4.463855421686747,-146.3537245405963
-4.457831325301205,-141.8066520204088
-4.451807228915663,-140.0171893793738
-4.445783132530121,-139.328378500788
-4.439759036144578,-140.7927985350732
-4.433734939759036,-138.0582146787579
-4.427710843373494,-148.1828855014811
-4.421686746987952,-141.7449379509307
-4.415662650602409,-141.7328567379139
-4.409638554216867,-141.3732754551895
-4.403614457831325,-141.6469007232157
-4.397590361445783,-141.6608360224945
-4.391566265060241,-129.8146233700569
-4.385542168674699,-136.5055214719514
-4.379518072289157,-133.0207485071309
-4.373493975903615,-138.3962492146733
-4.367469879518072,-141.8849893058446
-4.36144578313253,-139.530221217719
-4.355421686746988,-125.5694065686709
-4.349397590361446,-125.3668835336321
-4.343373493975903,-134.8116663290874
-4.337349397590361,-124.5393190441795
-4.331325301204819,-131.6823172938292
-4.325301204819277,-122.0986284338242
-4.319277108433734,-132.1798595645797
-4.313253012048193,-135.3112250316865
-4.307228915662651,-135.0205540962747
-4.301204819277109,-132.7834408052887
-4.295180722891566,-123.2873021861176
-4.289156626506024,-136.4626875865761
-4.283132530120482,-122.9387911274462
-4.27710843373494,-123.5303639993266
-4.271084337349397,-123.0506376528242
-4.265060240963855,-133.9537371797498
-4.259036144578313,-133.6655311970528
-4.253012048192771,-120.1176302660844
-4.246987951807229,-128.0851811327872
-4.240963855421687,-126.1838789001812
-4.234939759036145,-125.2880681446966
-4.228915662650603,-133.769633278987
-4.22289156626506,-122.3138392557534
-4.216867469879518,-127.3139988409929
-4.210843373493976,-116.8294347951305
-4.204819277108434,-120.0979882226496
-4.198795180722891,-126.9745627193114
-4.192771084337349,-117.0050294167435
-4.186746987951807,-126.2374016708388
-4.180722891566265,-121.3390375918368
-4.174698795180722,-116.9890436668719
-4.168674698795181,-125.6143838159627
-4.162650602409639,-118.1136031179201
-4.156626506024097,-116.0062208490143
-4.150602409638554,-121.7552926588885
-4.144578313253012,-118.0808673504906
-4.13855421686747,-123.0930434138186
-4.132530120481928,-118.3972221194948
-4.126506024096385,-126.929421653511
-4.120481927710843,-116.9060344363863
-4.114457831325301,-118.0918395667645
-4.108433734939759,-116.7504643570319
-4.102409638554217,-111.9244075480397
-4.096385542168675,-119.5477376770193
-4.090361445783133,-112.2614220679173
-4.084337349397591,-111.4048888473789
-4.078313253012048,-106.9592982271988
-4.072289156626506,-115.6880448908137
-4.066265060240964,-111.784681873625
-4.060240963855422,-111.8182987248446
-4.054216867469879,-120.5730450184561
-4.048192771084337,-118.423857149836
-4.042168674698795,-110.0496636621713
-4.036144578313253,-111.569653650166
-4.03012048192771,-104.8230136229439
-4.024096385542169,-108.8626519232326
-4.018072289156627,-118.0875639858166
-4.012048192771084,-112.0152922290168
-4.006024096385542,-111.9382516150709
-4,-102.9244969485335
-3.993975903614458,-107.0964186038943
-3.987951807228916,-108.8761668138096
-3.981927710843373,-106.1768390273354
-3.975903614457831,-103.0823935951699
-3.969879518072289,-108.2075661017936
-3.963855421686747,-115.8359548554115
-3.957831325301205,-105.8102291063063
-3.951807228915663,-105.5055710843299
-3.945783132530121,-100.0074197748123
-3.939759036144578,-107.3658268598605
-3.933734939759036,-98.53991174162107
-3.927710843373494,-103.619266404762
-3.921686746987952,-94.88748921738815
-3.915662650602409,-97.7271334469371
-3.909638554216868,-106.3938089347403
-3.903614457831325,-94.51357214900924
