10000
-6.287353030800581,-116.4058448489013
-5.897396629488823,-101.0994580637827
-5.776094018327268,-99.63355479336869
-5.635433784188594,-102.7151517774589
-5.582959686089154,-93.34916764967349
-5.448841335680854,-87.89536787149225
-5.209268219884668,-86.54714723295436
-5.197240236612596,-87.75188672652222
-5.184130719019912,-86.74614795298069
-5.166037221399256,-84.7536528647114
-5.135310134315455,-83.70536703983018
-5.133465450385314,-83.11946695652175
-4.993273575689607,-70.93023434064463
-4.972959917417785,-82.22461909759427
-4.920026302285153,-75.87203887786501
-4.913712500633398,-87.60641976463415
-4.893516652860486,-76.37146810467043
-4.88414071978743,-78.94369692711837
-4.872174267894678,-73.76494090074183
-4.820639282492046,-81.04586723085038
-4.792262644201015,-68.31897537276163
-4.782902018438459,-72.60510194106382
-4.668694592845216,-67.90993349211507
-4.664266832657117,-58.3706038662286
-4.638310116933507,-72.04804939871534
-4.632592726650103,-69.54372644599948
-4.607580710646055,-74.29553620198097
-4.559162290790122,-57.74710843160204
-4.544958583772913,-69.42021238488184
-4.533938829522304,-67.77192863819496
-4.509506397938783,-71.39032246688495
-4.508348133732654,-72.38530874826905
-4.503719903519119,-56.74497544720963
-4.501879546331947,-63.43149611801508
-4.466460291999494,-60.35203494157878
-4.45229534019286,-54.24148597149937
-4.442633082846454,-70.30245413789655
-4.439306752920363,-63.01888688153494
-4.439260675743386,-62.61443360224812
-4.431340518850464,-61.92533021941674
-4.422506153861945,-59.81416507602606
-4.374376272465724,-68.26518084658163
-4.372180099847665,-53.89817468683916
-4.365630577033171,-58.30561533296611
-4.331279637926624,-54.90780421953905
-4.329502944869756,-54.14769479066348
-4.316776115042568,-56.31749402555602
-4.313363908821209,-54.93632215327435
-4.278093555236884,-53.89712371674621
-4.263901064763088,-52.92337848104497
-4.260717996064316,-49.91045711465861
-4.254433362359337,-58.0080697263616
-4.244880546746455,-48.89868020420187
-4.220481997696435,-57.14145334778797
-4.18636291172475,-56.02658256363338
-4.178788569152071,-54.35191658011823
-4.17799026274859,-51.32145745576805
-4.16730939297303,-61.28673902491784
-4.1442662588374,-55.92369516238893
-4.14049195731704,-52.53830585040852
-4.136382983503147,-59.31803890425719
-4.118972362248926,-57.90981936294207
-4.115372473364635,-53.1488841647786
-4.113302514864377,-50.65097244989365
