100000
-5,0.9589242746631385
-4.99989999899999,0.9589526363705851
-4.99979999799998,0.9589809884883139
-4.99969999699997,0.9590093310160408
-4.99959999599996,0.9590376639534829
-4.99949999499995,0.9590659873003562
-4.99939999399994,0.9590943010563781
-4.99929999299993,0.9591226052212649
-4.99919999199992,0.9591508997947338
-4.99909999099991,0.9591791847765022
-4.9989999899999,0.9592074601662867
-4.99889998899989,0.9592357259638049
-4.99879998799988,0.9592639821687738
-4.99869998699987,0.9592922287809112
-4.99859998599986,0.9593204657999344
-4.99849998499985,0.9593486932255609
-4.99839998399984,0.959376911057509
-4.99829998299983,0.9594051192954958
-4.99819998199982,0.9594333179392398
-4.99809998099981,0.9594615069884584
-4.9979999799998,0.9594896864428704
-4.99789997899979,0.9595178563021933
-4.99779997799978,0.9595460165661458
-4.99769997699977,0.9595741672344466
-4.99759997599976,0.9596023083068134
-4.99749997499975,0.9596304397829655
-4.99739997399974,0.959658561662621
-4.99729997299973,0.9596866739454992
-4.99719997199972,0.9597147766313185
-4.99709997099971,0.9597428697197982
-4.9969999699997,0.9597709532106573
-4.99689996899969,0.9597990271036149
-4.99679996799968,0.9598270913983903
-4.99669996699967,0.9598551460947027
-4.99659996599966,0.9598831911922719
-4.99649996499965,0.959911226690817
-4.99639996399964,0.9599392525900579
-4.99629996299963,0.9599672688897144
-4.99619996199962,0.959995275589506
-4.99609996099961,0.9600232726891532
-4.9959999599996,0.9600512601883753
-4.99589995899959,0.9600792380868931
-4.99579995799958,0.9601072063844263
-4.99569995699957,0.9601351650806954
-4.99559995599956,0.9601631141754211
-4.99549995499955,0.9601910536683234
-4.99539995399954,0.9602189835591233
-4.99529995299953,0.9602469038475411
-4.99519995199952,0.960274814533298
-4.99509995099951,0.9603027156161146
-4.9949999499995,0.9603306070957118
-4.99489994899949,0.9603584889718113
-4.99479994799948,0.9603863612441335
-4.99469994699947,0.9604142239124003
-4.99459994599946,0.9604420769763325
-4.99449994499945,0.9604699204356522
